Product,Product_Brand,Item_Category,Subcategory_1,Subcategory_2,Item_Rating,Selling_Price,Is_Holiday,Year,Month,Week,Day,Dayofweek,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start
2349,670,48,109,128,4.4,225.0,1,2017,1,2,12,3,False,False,False,False
920,941,35,87,210,4.9,861.0,1,2014,1,2,12,6,False,False,False,False
321,692,11,128,330,4.4,2494.0,0,2017,2,5,4,5,False,False,False,False
970,950,35,87,210,5.0,240.0,1,2013,1,2,12,5,False,False,False,False
628,789,35,107,316,2.0,35524.0,0,2015,1,1,1,3,False,True,False,True
2408,517,11,81,266,4.5,997.0,0,2016,3,12,21,0,False,False,False,False
223,670,73,130,307,4.4,845.0,0,2015,7,27,1,2,False,True,False,True
131,670,25,129,145,4.9,491.0,1,2015,1,3,12,0,False,False,False,False
825,887,30,125,323,1.1,490.0,0,2014,12,1,31,2,True,False,True,False
680,808,48,5,273,4.2,347.0,0,2020,3,13,25,2,False,False,False,False
348,706,35,12,30,3.4,803.0,0,2017,12,52,30,5,False,False,False,False
3,538,49,51,274,2.1,90.0,0,2018,3,12,25,6,False,False,False,False
360,710,35,87,210,3.6,292.0,1,2015,1,3,12,0,False,False,False,False
1108,8,7,61,22,3.3,899.0,0,2014,3,12,22,5,False,False,False,False
1056,991,25,129,28,3.7,495.0,0,2015,6,25,17,2,False,False,False,False
2425,670,11,128,103,3.8,398.0,0,2018,12,52,29,5,False,False,False,False
1445,169,35,87,210,1.6,341.0,1,2014,1,2,12,6,False,False,False,False
1520,190,35,107,316,1.3,23483.0,0,2016,1,53,1,4,False,True,False,True
591,771,35,62,316,4.4,346.0,0,2014,12,1,31,2,True,False,True,False
2248,444,35,107,316,3.2,28579.0,0,2020,1,1,1,2,False,True,False,True
1539,194,25,129,145,4.5,1745.0,0,2020,4,17,24,4,False,False,False,False
1402,146,11,63,45,3.6,493.0,0,2013,5,21,26,6,False,False,False,False
1418,154,35,87,210,1.0,489.0,1,2015,1,3,12,0,False,False,False,False
264,662,35,87,210,5.0,219.0,1,2016,1,2,12,1,False,False,False,False
586,670,68,109,129,4.4,299.0,1,2013,1,2,12,5,False,False,False,False
1547,124,5,3,58,1.1,1589.0,1,2014,1,2,12,6,False,False,False,False
798,868,38,29,233,1.8,952.0,1,2014,1,2,12,6,False,False,False,False
2394,780,11,128,181,3.8,390.0,0,2020,7,27,1,2,False,True,False,True
1985,371,45,84,96,2.0,492.0,0,2018,2,5,4,6,False,False,False,False
982,958,61,93,52,1.6,139.0,0,2013,2,9,25,0,False,False,False,False
444,670,9,45,86,3.8,269.0,1,2015,1,3,12,0,False,False,False,False
1572,208,45,84,203,2.4,452.0,1,2018,5,18,3,3,False,False,False,False
1166,993,25,129,277,1.7,696.0,0,2015,5,20,16,5,False,False,False,False
1185,1004,29,98,312,2.5,859.0,0,2013,1,1,1,1,False,True,False,True
2217,436,35,107,316,2.6,27556.0,0,2015,1,1,1,3,False,True,False,True
1856,124,5,3,58,4.0,1597.0,1,2014,1,2,12,6,False,False,False,False
2289,552,11,81,266,5.0,839.0,0,2012,3,11,12,0,False,False,False,False
88,157,11,128,181,2.8,338.0,0,2019,2,6,4,0,False,False,False,False
1028,979,35,87,210,2.8,349.0,1,2018,1,2,12,4,False,False,False,False
1266,84,9,18,42,1.8,195.0,0,2018,2,5,4,6,False,False,False,False
2133,670,38,22,238,2.2,296.0,1,2016,1,2,12,1,False,False,False,False
1850,670,11,81,209,2.5,748.0,0,2014,6,22,1,6,False,True,False,False
1718,267,35,12,30,1.9,287.0,0,2018,12,52,30,6,False,False,False,False
1371,81,7,47,158,2.0,594.0,0,2019,1,1,1,1,False,True,False,True
618,785,11,63,132,1.8,718.0,0,2016,10,40,5,2,False,False,False,False
616,784,67,121,127,1.2,993.0,0,2015,7,27,1,2,False,True,False,True
1733,273,7,7,17,4.0,289.0,0,2012,12,1,31,0,True,False,True,False
1568,670,11,128,330,1.2,699.0,1,2016,1,2,12,1,False,False,False,False
1100,4,11,81,103,2.9,896.0,0,2017,3,9,3,4,False,False,False,False
1670,249,11,63,132,4.0,1608.0,0,2020,10,41,5,0,False,False,False,False
1519,124,5,3,58,3.0,1599.0,1,2018,1,2,12,4,False,False,False,False
101,578,27,17,196,4.0,20571.0,0,2018,5,18,4,4,False,False,False,False
1869,329,14,88,257,2.4,5249.0,1,2015,1,3,12,0,False,False,False,False
2165,670,48,23,129,2.1,297.0,1,2013,1,2,12,5,False,False,False,False
2062,315,27,100,316,1.0,1244.0,0,2018,12,52,29,5,False,False,False,False
1845,318,5,3,146,3.2,178.0,0,2014,4,17,24,3,False,False,False,False
1091,2,26,123,316,2.1,391.0,0,2020,3,10,4,2,False,False,False,False
562,670,11,128,103,1.4,689.0,1,2017,1,2,12,3,False,False,False,False
1756,285,33,59,174,1.8,1575.0,0,2019,6,25,21,4,False,False,False,False
2331,477,11,81,3,4.4,646.0,0,2014,6,26,24,1,False,False,False,False
1963,124,5,3,58,3.2,1591.0,1,2017,1,2,12,3,False,False,False,False
612,783,32,16,40,2.3,895.0,0,2018,1,1,1,0,False,True,False,True
1558,670,25,129,61,2.5,2394.0,0,2016,4,15,12,1,False,False,False,False
51,670,73,130,281,4.0,791.0,0,2013,7,27,1,0,False,True,False,True
2407,670,11,128,330,3.5,644.0,0,2017,7,26,1,5,False,True,False,True
1964,670,8,11,25,4.1,329.0,0,2018,1,1,1,0,False,True,False,True
1529,191,30,117,269,3.0,2296.0,0,2019,4,14,1,0,False,True,False,True
2163,670,25,82,61,5.0,2292.0,0,2016,12,52,29,3,False,False,False,False
303,670,11,128,330,1.4,1669.0,0,2015,7,27,1,2,False,True,False,True
21,315,11,128,181,3.5,295.0,0,2015,7,27,1,2,False,True,False,True
1358,670,11,128,330,2.4,831.0,1,2014,1,2,12,6,False,False,False,False
2214,436,35,107,316,1.8,20575.0,0,2015,1,1,1,3,False,True,False,True
2019,380,68,109,262,3.6,246.0,0,2013,4,16,19,4,False,False,False,False
1015,971,35,87,210,4.0,238.0,1,2017,1,2,12,3,False,False,False,False
1580,670,25,82,61,1.3,1945.0,0,2013,12,52,29,6,False,False,False,False
2377,502,11,128,330,3.6,1790.0,0,2018,4,17,24,1,False,False,False,False
2273,457,14,70,5,3.0,698.0,0,2016,12,50,12,0,False,False,False,False
122,589,45,84,50,1.2,298.0,0,2017,12,50,12,1,False,False,False,False
1167,670,25,82,61,2.2,1998.0,0,2014,12,1,29,0,False,False,False,False
1927,670,9,45,86,1.0,148.0,1,2016,1,2,12,1,False,False,False,False
1988,670,11,81,297,1.3,208.0,0,2016,12,50,13,1,False,False,False,False
1834,670,11,128,330,3.0,1613.0,0,2015,4,14,1,2,False,True,False,True
334,701,35,89,316,1.4,647.0,0,2016,12,52,31,5,True,False,True,False
2170,670,11,81,3,2.7,905.0,0,2017,12,52,31,6,True,False,True,False
353,708,14,88,257,5.0,2697.0,1,2019,1,2,12,5,False,False,False,False
1082,670,11,128,103,4.3,444.0,0,2017,7,26,1,5,False,True,False,True
2312,670,38,22,253,4.6,349.0,1,2017,1,2,12,3,False,False,False,False
476,753,14,70,317,1.2,495.0,0,2017,12,52,29,4,False,False,False,False
1315,109,14,70,317,1.6,512.0,0,2015,12,53,29,1,False,False,False,False
921,670,68,109,129,3.3,76.0,1,2018,1,2,12,4,False,False,False,False
1334,670,11,128,330,4.1,891.0,0,2012,1,2,12,3,False,False,False,False
1484,670,11,128,330,3.0,791.0,1,2017,1,2,12,3,False,False,False,False
314,689,30,49,152,5.0,295.0,0,2016,3,12,26,5,False,False,False,False
2261,449,11,81,293,3.8,1997.0,0,2020,6,26,23,1,False,False,False,False
2202,436,35,107,316,3.0,15357.0,0,2017,1,52,1,6,False,True,False,True
1778,290,14,70,317,1.9,188.0,0,2018,12,52,29,5,False,False,False,False
1748,282,11,63,132,4.6,1595.0,0,2013,12,49,6,4,False,False,False,False
328,698,11,128,103,1.4,940.0,0,2019,6,25,21,4,False,False,False,False
28,555,45,84,53,1.9,693.0,1,2017,1,2,12,3,False,False,False,False
1677,670,11,128,103,3.1,548.0,0,2017,7,26,1,5,False,True,False,True
1828,314,9,18,182,5.0,349.0,0,2020,3,10,3,1,False,False,False,False
143,670,11,63,45,4.7,825.0,0,2020,6,23,1,0,False,True,False,False
221,235,5,3,57,3.7,1392.0,1,2014,1,2,12,6,False,False,False,False
621,789,35,107,316,3.3,25371.0,0,2019,1,1,1,1,False,True,False,True
397,722,35,107,316,1.7,7191.0,0,2013,7,27,1,0,False,True,False,True
994,965,20,123,316,2.8,599.0,0,2020,4,17,25,5,False,False,False,False
146,600,30,113,102,1.7,4041.0,1,2019,1,2,12,5,False,False,False,False
2071,395,27,100,316,3.4,1291.0,0,2016,12,52,29,3,False,False,False,False
48,564,35,12,30,5.0,994.0,0,2013,12,1,30,0,False,False,False,False
1930,670,11,128,124,2.7,296.0,0,2014,12,50,12,4,False,False,False,False
764,843,25,64,117,2.0,989.0,0,2013,10,40,5,5,False,False,False,False
1684,670,25,129,145,3.8,739.0,0,2014,7,27,1,1,False,True,False,True
1412,151,35,87,210,4.2,348.0,1,2017,1,2,12,3,False,False,False,False
395,308,35,2,48,2.0,269.0,0,2016,5,20,19,3,False,False,False,False
2215,436,35,107,316,1.6,18213.0,0,2020,1,1,1,2,False,True,False,True
2112,552,11,81,163,1.1,696.0,0,2019,12,50,12,3,False,False,False,False
1341,670,25,129,329,4.6,499.0,0,2013,12,52,29,6,False,False,False,False
883,911,35,87,210,3.5,268.0,1,2016,1,2,12,1,False,False,False,False
90,575,5,3,282,1.6,308.0,0,2017,3,9,3,4,False,False,False,False
1940,353,5,3,282,3.4,832.0,0,2019,3,9,3,6,False,False,False,False
787,860,30,117,269,4.5,289.0,0,2020,3,13,28,5,False,False,False,False
688,812,35,62,316,5.0,294.0,0,2012,12,1,31,0,True,False,True,False
1014,970,35,87,210,2.8,191.0,1,2018,1,2,12,4,False,False,False,False
449,670,9,45,86,1.4,274.0,1,2017,1,2,12,3,False,False,False,False
136,200,8,78,292,4.5,5636.0,0,2018,3,9,3,5,False,False,False,False
1957,124,5,3,58,4.9,1591.0,1,2014,1,2,12,6,False,False,False,False
2271,457,14,70,35,5.0,1495.0,0,2020,7,27,1,2,False,True,False,True
1487,670,11,128,103,4.2,747.0,1,2015,1,3,12,0,False,False,False,False
1886,670,11,81,297,2.8,386.0,0,2018,12,50,13,3,False,False,False,False
1702,289,11,128,181,3.0,325.0,0,2018,7,26,1,6,False,True,False,True
410,670,11,81,297,3.3,258.0,0,2017,12,50,15,4,False,False,False,False
435,736,45,84,66,2.6,267.0,0,2016,3,12,25,4,False,False,False,False
629,789,35,107,316,1.8,30286.0,0,2017,1,52,1,6,False,True,False,True
195,628,35,12,30,5.0,490.0,0,2019,12,1,30,0,False,False,False,False
640,816,35,12,30,4.3,347.0,0,2017,12,52,30,5,False,False,False,False
2355,491,30,113,261,2.7,886.0,1,2018,1,2,12,4,False,False,False,False
1423,156,35,12,30,4.4,797.0,0,2017,12,51,20,2,False,False,False,False
1713,670,11,128,330,4.5,698.0,0,2015,3,11,12,3,False,False,False,False
644,790,30,125,326,1.2,1729.0,0,2020,7,28,6,0,False,False,False,False
71,575,5,3,282,2.8,584.0,0,2018,12,49,3,0,False,False,False,False
96,575,5,3,282,3.3,272.0,0,2012,12,1,31,0,True,False,True,False
1855,670,11,128,330,3.1,493.0,0,2014,12,50,12,4,False,False,False,False
2435,529,56,123,316,1.5,546.0,0,2016,4,16,18,0,False,False,False,False
714,821,11,128,194,1.7,4039.0,0,2015,5,22,26,1,False,False,False,False
1209,62,35,87,210,4.2,248.0,1,2018,1,2,12,4,False,False,False,False
243,647,14,88,257,5.0,1212.0,1,2014,1,2,12,6,False,False,False,False
91,575,5,3,282,2.4,1113.0,0,2019,12,1,31,1,True,False,True,False
2186,433,35,12,30,2.3,367.0,0,2014,12,50,12,4,False,False,False,False
1078,670,73,130,115,3.0,897.0,0,2016,7,26,1,4,False,True,False,True
747,881,11,128,181,1.5,244.0,0,2017,7,26,1,5,False,True,False,True
200,670,11,128,330,3.0,390.0,0,2014,12,1,30,1,False,False,False,False
1384,138,35,107,316,3.8,13888.0,0,2015,7,27,1,2,False,True,False,True
2281,670,25,129,61,1.4,1995.0,0,2012,4,15,12,3,False,False,False,False
439,739,5,3,282,3.5,1089.0,0,2013,12,1,31,1,True,False,True,False
1559,205,37,123,316,2.9,502.0,0,2017,10,40,5,3,False,False,False,False
474,753,35,87,210,1.5,298.0,1,2015,1,3,12,0,False,False,False,False
1406,670,25,82,61,3.3,1792.0,0,2016,12,52,29,3,False,False,False,False
1473,124,5,3,58,4.2,1593.0,1,2015,1,3,12,0,False,False,False,False
19,546,57,123,316,3.2,6447.0,0,2019,3,13,25,0,False,False,False,False
1283,69,38,22,8,1.1,258.0,0,2020,3,12,20,4,False,False,False,False
2364,496,35,12,46,1.5,493.0,0,2013,12,51,20,4,False,False,False,False
1150,30,35,87,210,3.6,489.0,1,2018,1,2,12,4,False,False,False,False
2138,124,5,3,58,3.1,916.0,1,2016,1,2,12,1,False,False,False,False
959,944,11,128,330,4.6,448.0,0,2017,3,9,3,4,False,False,False,False
2001,670,9,24,217,3.6,397.0,0,2013,12,50,12,3,False,False,False,False
992,670,25,129,329,1.8,479.0,0,2016,7,26,1,4,False,True,False,True
2154,670,38,22,239,4.5,175.0,1,2015,1,3,12,0,False,False,False,False
2167,670,11,81,331,3.2,2691.0,0,2013,7,27,1,0,False,True,False,True
1037,670,73,130,107,5.0,887.0,0,2019,7,27,1,0,False,True,False,True
633,789,35,107,316,1.1,25726.0,0,2016,1,53,1,4,False,True,False,True
1141,670,25,82,61,3.0,1992.0,0,2018,12,52,29,5,False,False,False,False
544,552,11,128,330,4.2,326.0,0,2015,12,53,30,2,False,False,False,False
943,937,45,118,60,3.5,1498.0,0,2020,1,1,1,2,False,True,False,True
861,903,35,87,210,4.2,490.0,1,2019,1,2,12,5,False,False,False,False
1446,552,11,81,266,1.1,768.0,0,2017,6,24,12,0,False,False,False,False
512,670,9,45,86,1.6,395.0,1,2014,1,2,12,6,False,False,False,False
658,824,11,128,103,1.4,995.0,0,2017,5,18,5,4,False,False,False,False
2288,670,38,22,250,2.2,298.0,1,2019,1,2,12,5,False,False,False,False
1995,670,11,81,297,4.1,490.0,0,2014,12,50,13,5,False,False,False,False
1982,370,38,73,49,5.0,203.0,0,2012,12,1,31,0,True,False,True,False
2237,441,30,113,102,4.9,1789.0,1,2017,1,2,12,3,False,False,False,False
1407,57,27,100,316,2.4,1294.0,0,2014,12,1,29,0,False,False,False,False
969,950,35,87,210,3.9,246.0,1,2017,1,2,12,3,False,False,False,False
1990,726,11,128,181,2.5,261.0,0,2019,7,27,1,0,False,True,False,True
283,672,35,87,210,4.0,493.0,1,2015,1,3,12,0,False,False,False,False
745,874,45,84,50,3.1,885.0,0,2012,12,1,31,0,True,False,True,False
1523,124,5,3,58,1.1,1591.0,0,2012,1,2,12,3,False,False,False,False
1383,137,31,6,149,2.4,3787.0,1,2013,1,2,12,5,False,False,False,False
664,800,30,105,47,4.0,4544.0,0,2014,6,26,26,3,False,False,False,False
1976,670,9,18,106,1.4,450.0,0,2016,12,52,31,5,True,False,True,False
602,775,5,21,55,2.7,244.0,0,2013,2,6,6,2,False,False,False,False
484,670,11,63,45,2.8,450.0,0,2014,12,1,29,0,False,False,False,False
1235,670,11,128,124,3.8,442.0,0,2020,7,27,1,2,False,True,False,True
808,0,5,3,58,2.6,1489.0,1,2016,1,2,12,1,False,False,False,False
2120,417,51,123,316,2.9,793.0,0,2019,4,16,19,4,False,False,False,False
672,803,7,61,22,1.5,489.0,0,2014,6,25,16,0,False,False,False,False
1826,670,11,128,330,4.2,904.0,1,2017,1,2,12,3,False,False,False,False
332,700,25,82,61,2.0,239.0,0,2016,7,26,3,6,False,False,False,False
1618,224,11,128,103,2.1,2084.0,0,2017,3,9,3,4,False,False,False,False
1478,787,14,70,35,4.3,1349.0,0,2020,7,27,1,2,False,True,False,True
769,846,61,103,304,3.7,210.0,0,2018,2,8,25,6,False,False,False,False
1714,266,48,23,224,2.8,301.0,1,2017,4,17,29,5,False,False,False,False
379,716,30,125,323,4.2,241.0,0,2014,5,20,17,5,False,False,False,False
251,655,35,87,210,2.0,349.0,1,2014,1,2,12,6,False,False,False,False
965,948,11,81,331,3.9,629.0,0,2019,5,21,20,0,False,False,False,False
1581,670,25,82,61,2.8,1741.0,0,2017,12,52,29,4,False,False,False,False
1877,332,11,128,181,3.5,249.0,0,2017,5,21,26,4,False,False,False,False
1503,190,35,107,316,4.0,35055.0,0,2013,6,22,1,5,False,True,False,False
158,611,30,125,232,3.4,693.0,0,2014,6,26,23,0,False,False,False,False
742,834,14,70,317,3.2,290.0,0,2014,12,1,29,0,False,False,False,False
403,727,14,88,257,3.2,1341.0,1,2013,1,2,12,5,False,False,False,False
570,721,7,34,65,4.7,1099.0,0,2018,4,17,25,2,False,False,False,False
1674,252,11,128,124,1.9,691.0,0,2015,11,45,3,1,False,False,False,False
2083,402,14,70,12,3.8,289.0,0,2020,4,14,1,2,False,True,False,True
803,670,11,128,330,3.0,981.0,0,2014,7,27,1,1,False,True,False,True
2109,670,25,82,61,2.3,695.0,0,2012,12,50,12,2,False,False,False,False
1179,425,11,128,181,1.4,394.0,0,2015,7,27,1,2,False,True,False,True
446,670,9,45,86,1.4,274.0,0,2012,1,2,12,3,False,False,False,False
1246,670,25,129,145,4.0,999.0,0,2020,7,27,1,2,False,True,False,True
2292,670,25,129,61,1.0,1293.0,1,2014,1,2,12,6,False,False,False,False
1324,112,35,12,30,2.7,196.0,0,2015,12,53,30,2,False,False,False,False
394,722,35,107,316,1.3,10224.0,0,2016,6,22,1,2,False,True,False,False
1767,670,73,130,197,4.1,690.0,0,2014,7,27,1,1,False,True,False,True
693,815,29,53,144,3.8,793.0,0,2015,4,16,18,5,False,False,False,False
748,835,12,123,316,3.7,471.0,0,2013,10,40,5,5,False,False,False,False
2428,527,32,30,80,3.1,589.0,0,2018,12,1,31,0,True,False,True,False
2402,512,68,4,264,2.0,14657.0,0,2014,3,10,3,0,False,False,False,False
649,794,32,16,37,3.9,1489.0,0,2020,5,18,3,6,False,False,False,False
799,869,63,32,316,4.7,397.0,0,2018,10,40,6,5,False,False,False,False
1335,117,35,87,210,2.0,260.0,1,2018,1,2,12,4,False,False,False,False
531,493,14,88,257,1.9,1694.0,1,2015,1,3,12,0,False,False,False,False
2334,479,53,123,316,1.1,649.0,0,2017,3,9,4,5,False,False,False,False
1144,670,9,45,86,2.9,159.0,1,2013,1,2,12,5,False,False,False,False
297,681,35,12,46,4.0,416.0,0,2014,12,51,20,5,False,False,False,False
1910,670,11,81,297,2.3,689.0,0,2017,12,50,13,2,False,False,False,False
80,575,5,3,58,4.7,353.0,0,2020,4,17,21,1,False,False,False,False
532,493,14,88,257,4.2,5595.0,1,2017,1,2,12,3,False,False,False,False
1760,670,73,130,197,4.4,648.0,0,2020,7,27,1,2,False,True,False,True
866,670,11,81,297,2.3,493.0,0,2016,7,26,1,4,False,True,False,True
400,724,8,11,25,3.3,994.0,0,2016,5,21,24,1,False,False,False,False
2362,494,14,70,204,2.7,216.0,0,2014,12,49,5,4,False,False,False,False
890,915,27,75,280,5.0,47773.0,0,2015,12,53,31,3,True,False,True,False
727,828,35,107,316,4.8,10507.0,0,2017,7,26,1,5,False,True,False,True
1314,109,14,70,317,1.1,546.0,0,2012,12,52,29,5,False,False,False,False
1822,311,61,93,52,4.0,2096.0,0,2020,2,9,28,4,False,False,False,False
493,670,11,128,330,4.0,739.0,0,2015,7,27,1,2,False,True,False,True
1007,670,25,129,329,4.6,1293.0,0,2012,12,52,29,5,False,False,False,False
793,865,14,88,257,4.3,2190.0,1,2013,1,2,12,5,False,False,False,False
1067,998,32,43,112,3.9,799.0,0,2013,10,40,5,5,False,False,False,False
366,295,9,14,33,2.1,349.0,0,2020,4,16,13,0,False,False,False,False
2307,670,38,22,253,4.7,192.0,1,2019,1,2,12,5,False,False,False,False
1114,10,35,107,316,3.4,25851.0,0,2017,1,52,1,6,False,True,False,True
814,882,11,128,103,3.7,378.0,0,2020,3,10,3,1,False,False,False,False
354,709,35,87,210,1.5,494.0,1,2014,1,2,12,6,False,False,False,False
2368,57,11,128,181,4.3,494.0,0,2018,7,26,1,6,False,True,False,True
676,804,68,109,262,5.0,492.0,0,2019,4,16,19,4,False,False,False,False
174,617,14,88,257,3.7,3239.0,1,2018,1,2,12,4,False,False,False,False
750,836,11,128,330,2.3,454.0,0,2019,7,27,6,5,False,False,False,False
1092,2,35,36,316,3.0,296.0,0,2015,12,50,12,5,False,False,False,False
1734,274,35,107,189,4.5,467.0,0,2016,3,13,28,0,False,False,False,False
536,499,5,3,54,1.4,144.0,0,2017,12,52,31,6,True,False,True,False
2230,438,32,16,40,2.5,911.0,0,2012,12,50,12,2,False,False,False,False
1054,670,11,128,330,3.7,415.0,0,2018,7,26,1,6,False,True,False,True
467,749,67,121,127,4.0,1796.0,0,2014,7,27,1,1,False,True,False,True
560,791,35,87,210,3.7,994.0,1,2018,1,2,12,4,False,False,False,False
771,886,30,113,4,3.4,2190.0,0,2018,4,13,1,6,False,True,False,True
988,670,11,128,103,3.0,398.0,0,2014,12,1,31,2,True,False,True,False
235,642,5,3,54,4.0,286.0,0,2016,6,22,5,6,False,False,False,False
1752,552,11,128,330,2.7,467.0,0,2012,12,52,30,6,False,False,False,False
451,670,11,128,330,3.7,398.0,0,2016,6,22,1,2,False,True,False,False
1793,670,38,28,43,3.5,247.0,0,2015,3,11,12,3,False,False,False,False
581,769,7,8,18,3.3,312.0,0,2015,5,22,26,1,False,False,False,False
821,670,9,45,86,1.8,336.0,1,2013,1,2,12,5,False,False,False,False
2244,444,35,107,316,4.4,26446.0,0,2016,1,53,1,4,False,True,False,True
1017,971,35,87,210,3.8,191.0,1,2019,1,2,12,5,False,False,False,False
2318,670,38,22,253,2.2,192.0,1,2018,1,2,12,4,False,False,False,False
2282,463,32,16,40,1.4,524.0,0,2019,2,9,25,0,False,False,False,False
1260,670,73,130,147,3.9,523.0,0,2014,7,27,1,1,False,True,False,True
1625,670,25,129,113,3.7,779.0,0,2019,6,22,1,5,False,True,False,False
1557,204,35,107,316,3.9,2170.0,0,2014,6,22,1,6,False,True,False,False
2200,436,35,107,316,1.8,30759.0,0,2016,1,53,1,4,False,True,False,True
1342,118,35,12,30,2.6,218.0,0,2018,3,13,26,0,False,False,False,False
1104,552,11,128,330,4.3,494.0,0,2019,12,1,30,0,False,False,False,False
1991,670,11,81,297,1.9,489.0,0,2015,12,50,13,6,False,False,False,False
867,670,25,129,61,1.2,499.0,1,2019,1,2,12,5,False,False,False,False
871,906,11,128,95,1.8,595.0,0,2016,10,40,5,2,False,False,False,False
1440,165,10,19,179,2.6,1390.0,0,2018,12,52,29,5,False,False,False,False
1274,89,35,87,210,4.0,488.0,1,2016,1,2,12,1,False,False,False,False
1537,552,11,128,330,3.1,494.0,0,2015,12,53,30,2,False,False,False,False
1208,60,35,87,210,2.1,238.0,1,2013,1,2,12,5,False,False,False,False
972,950,35,87,210,2.5,189.0,1,2019,1,2,12,5,False,False,False,False
1617,763,11,128,181,5.0,519.0,0,2017,7,26,1,5,False,True,False,True
1367,133,7,47,158,1.0,429.0,0,2018,12,51,20,3,False,False,False,False
457,744,11,63,132,1.8,626.0,0,2013,5,21,26,6,False,False,False,False
1169,40,30,117,269,3.5,496.0,0,2014,12,1,31,2,True,False,True,False
759,842,67,121,127,3.4,462.0,0,2016,7,26,1,4,False,True,False,True
1897,338,35,12,46,2.1,247.0,0,2012,12,52,29,5,False,False,False,False
733,670,11,128,330,2.7,692.0,0,2018,3,11,12,0,False,False,False,False
2053,459,11,128,330,2.0,294.0,0,2019,12,1,30,0,False,False,False,False
218,638,30,117,269,2.8,3200.0,0,2014,3,13,28,4,False,False,False,False
45,670,11,128,330,3.2,702.0,0,2016,6,22,1,2,False,True,False,False
294,678,35,87,210,4.2,241.0,1,2013,1,2,12,5,False,False,False,False
106,670,25,129,61,4.8,497.0,1,2015,1,3,12,0,False,False,False,False
79,575,5,3,58,1.6,350.0,0,2018,4,16,21,5,False,False,False,False
1329,69,38,22,8,3.8,251.0,0,2015,3,12,20,4,False,False,False,False
1541,124,5,3,58,1.3,1590.0,1,2019,1,2,12,5,False,False,False,False
1435,164,35,87,210,3.4,299.0,1,2017,1,2,12,3,False,False,False,False
483,757,35,12,30,4.2,887.0,0,2018,12,1,31,0,True,False,True,False
1914,344,61,92,294,2.2,192.0,0,2018,2,8,24,5,False,False,False,False
1790,294,45,118,60,1.6,1293.0,0,2015,1,1,1,3,False,True,False,True
118,726,11,128,181,3.1,189.0,0,2014,7,27,1,1,False,True,False,True
42,562,45,118,60,4.7,251.0,0,2016,12,52,31,5,True,False,True,False
1729,780,11,128,181,1.0,246.0,0,2017,7,26,1,5,False,True,False,True
2401,511,30,117,269,4.7,270.0,0,2016,12,52,31,5,True,False,True,False
1840,124,5,3,58,3.2,1591.0,1,2018,1,2,12,4,False,False,False,False
1480,183,35,12,30,2.4,716.0,0,2017,12,52,30,5,False,False,False,False
954,942,35,87,210,3.1,249.0,1,2016,1,2,12,1,False,False,False,False
1664,242,40,123,316,4.7,920.0,0,2016,5,18,4,2,False,False,False,False
1997,124,5,3,58,1.4,1344.0,1,2015,1,3,12,0,False,False,False,False
657,796,31,85,142,5.0,291.0,0,2015,6,26,26,4,False,False,False,False
910,923,5,3,57,2.4,190.0,1,2014,1,2,12,6,False,False,False,False
1676,124,5,3,58,2.4,1592.0,1,2015,1,3,12,0,False,False,False,False
1125,670,25,82,61,4.3,1590.0,0,2018,12,52,29,5,False,False,False,False
1366,133,7,47,158,3.5,431.0,0,2013,12,51,20,4,False,False,False,False
61,571,32,16,40,5.0,1095.0,0,2020,1,1,1,2,False,True,False,True
114,187,32,15,310,4.2,243.0,0,2014,12,51,20,5,False,False,False,False
892,915,27,75,280,3.6,70784.0,0,2015,12,53,31,3,True,False,True,False
2156,670,38,22,239,5.0,219.0,1,2014,1,2,12,6,False,False,False,False
548,554,5,3,58,1.6,803.0,0,2015,7,27,1,2,False,True,False,True
1057,670,25,129,329,3.4,491.0,0,2013,7,27,1,0,False,True,False,True
1763,670,73,130,197,2.0,693.0,0,2015,7,27,1,2,False,True,False,True
1687,255,11,63,132,3.8,1490.0,0,2013,2,6,4,0,False,False,False,False
1765,670,73,130,197,4.5,1158.0,0,2015,7,27,1,2,False,True,False,True
1243,802,11,128,181,2.2,495.0,0,2020,7,27,1,2,False,True,False,True
1810,670,11,128,330,2.0,891.0,1,2019,1,2,12,5,False,False,False,False
208,780,11,128,181,3.7,249.0,0,2015,7,27,1,2,False,True,False,True
1385,138,35,107,316,2.3,13888.0,0,2015,7,27,1,2,False,True,False,True
1430,159,35,107,316,2.5,27000.0,0,2014,1,1,1,2,False,True,False,True
573,747,32,16,37,3.3,1953.0,0,2017,3,10,12,6,False,False,False,False
1000,966,32,30,80,1.6,490.0,0,2019,12,1,31,1,True,False,True,False
2092,124,5,3,58,2.4,1347.0,0,2012,1,2,12,3,False,False,False,False
2304,473,45,118,60,1.6,1495.0,0,2020,1,1,1,2,False,True,False,True
2185,433,35,12,30,4.2,350.0,0,2018,12,50,12,2,False,False,False,False
179,617,14,88,257,4.4,2673.0,1,2013,1,2,12,5,False,False,False,False
1137,670,11,128,330,2.8,393.0,0,2017,12,52,31,6,True,False,True,False
1394,144,32,16,37,3.8,277.0,0,2015,6,25,20,5,False,False,False,False
539,670,18,1,198,2.4,7523.0,0,2020,7,27,1,2,False,True,False,True
224,670,73,130,308,3.7,3121.0,0,2013,12,52,29,6,False,False,False,False
